"labels" "subject" "variable" "mean"
"10833" "WALKING_UPSTAIRS" 15 "tGravityAcc-mean()-Z" 0.0811803405
"10834" "WALKING_UPSTAIRS" 15 "tGravityAcc-std()-X" -0.952562395625
"10835" "WALKING_UPSTAIRS" 15 "tGravityAcc-std()-Y" -0.927648821458333
"10836" "WALKING_UPSTAIRS" 15 "tGravityAcc-std()-Z" 0.245687422958333
"10837" "WALKING_UPSTAIRS" 15 "tBodyAccJerk-mean()-X" 0.07297243298125
"10838" "WALKING_UPSTAIRS" 15 "tBodyAccJerk-mean()-Y" -0.00417361847916667
"10839" "WALKING_UPSTAIRS" 15 "tBodyAccJerk-mean()-Z" -0.00525879898958333
"10840" "WALKING_UPSTAIRS" 15 "tBodyAccJerk-std()-X" -0.186944664541667
"10841" "WALKING_UPSTAIRS" 15 "tBodyAccJerk-std()-Y" -0.311861356875
"10842" "WALKING_UPSTAIRS" 15 "tBodyAccJerk-std()-Z" -0.0632568530125
"10843" "WALKING_UPSTAIRS" 15 "tBodyGyro-mean()-X" 0.0903340029875
"10844" "WALKING_UPSTAIRS" 15 "tBodyGyro-mean()-Y" -0.154721289270833
"10845" "WALKING_UPSTAIRS" 15 "tBodyGyro-mean()-Z" 0.0911681484547917
"10846" "WALKING_UPSTAIRS" 15 "tBodyGyro-std()-X" -0.415251317916667
"10847" "WALKING_UPSTAIRS" 15 "tBodyGyro-std()-Y" -0.3302332351
"10848" "WALKING_UPSTAIRS" 15 "tBodyGyro-std()-Z" 0.136850000833333
"10849" "WALKING_UPSTAIRS" 15 "tBodyGyroJerk-mean()-X" -0.144485986527083
"10850" "WALKING_UPSTAIRS" 15 "tBodyGyroJerk-mean()-Y" -0.0365419164020833
"10851" "WALKING_UPSTAIRS" 15 "tBodyGyroJerk-mean()-Z" -0.0767242496041667
"10852" "WALKING_UPSTAIRS" 15 "tBodyGyroJerk-std()-X" -0.525533949791667
"10853" "WALKING_UPSTAIRS" 15 "tBodyGyroJerk-std()-Y" -0.763053512083333
"10854" "WALKING_UPSTAIRS" 15 "tBodyGyroJerk-std()-Z" 0.0259585490416667
"10855" "WALKING_UPSTAIRS" 15 "tBodyAccMag-mean()" -0.000971394711666667
"10856" "WALKING_UPSTAIRS" 15 "tBodyAccMag-std()" 0.0801686673866667
"10857" "WALKING_UPSTAIRS" 15 "tGravityAccMag-mean()" -0.000971394711666667
"10858" "WALKING_UPSTAIRS" 15 "tGravityAccMag-std()" 0.0801686673866667
"10859" "WALKING_UPSTAIRS" 15 "tBodyAccJerkMag-mean()" -0.316050382083333
"10860" "WALKING_UPSTAIRS" 15 "tBodyAccJerkMag-std()" -0.18154931694375
"10861" "WALKING_UPSTAIRS" 15 "tBodyGyroMag-mean()" -0.201217274
"10862" "WALKING_UPSTAIRS" 15 "tBodyGyroMag-std()" -0.01211432475
"10863" "WALKING_UPSTAIRS" 15 "tBodyGyroJerkMag-mean()" -0.663637117708333
"10864" "WALKING_UPSTAIRS" 15 "tBodyGyroJerkMag-std()" -0.385852533708333
"10865" "WALKING_UPSTAIRS" 15 "fBodyAcc-mean()-X" -0.0746328434375
"10866" "WALKING_UPSTAIRS" 15 "fBodyAcc-mean()-Y" -0.1019354328
"10867" "WALKING_UPSTAIRS" 15 "fBodyAcc-mean()-Z" -0.5395910825
"10868" "WALKING_UPSTAIRS" 15 "fBodyAcc-std()-X" -0.00838243761666667
"10869" "WALKING_UPSTAIRS" 15 "fBodyAcc-std()-Y" -0.0191328333041667
"10870" "WALKING_UPSTAIRS" 15 "fBodyAcc-std()-Z" -0.979158180625
"10871" "WALKING_UPSTAIRS" 15 "fBodyAccJerk-mean()-X" -0.2370530733125
"10872" "WALKING_UPSTAIRS" 15 "fBodyAccJerk-mean()-Y" -0.338102216666667
"10873" "WALKING_UPSTAIRS" 15 "fBodyAccJerk-mean()-Z" -0.714554172708333
"10874" "WALKING_UPSTAIRS" 15 "fBodyAccJerk-std()-X" -0.207231605488542
"10875" "WALKING_UPSTAIRS" 15 "fBodyAccJerk-std()-Y" -0.330391429583333
"10876" "WALKING_UPSTAIRS" 15 "fBodyAccJerk-std()-Z" -0.979893348125
"10877" "WALKING_UPSTAIRS" 15 "fBodyGyro-mean()-X" -0.361096856875
"10878" "WALKING_UPSTAIRS" 15 "fBodyGyro-mean()-Y" -0.517025245833333
"10879" "WALKING_UPSTAIRS" 15 "fBodyGyro-mean()-Z" -0.485701745833333
"10880" "WALKING_UPSTAIRS" 15 "fBodyGyro-std()-X" -0.4372253275
"10881" "WALKING_UPSTAIRS" 15 "fBodyGyro-std()-Y" -0.243612269004167
"10882" "WALKING_UPSTAIRS" 15 "fBodyGyro-std()-Z" -0.980176735833333
"10883" "WALKING_UPSTAIRS" 15 "fBodyAccMag-mean()" -0.165242147958333
"10884" "WALKING_UPSTAIRS" 15 "fBodyAccMag-std()" -0.596285982708333
"10885" "WALKING_UPSTAIRS" 15 "fBodyBodyAccJerkMag-mean()" -0.261956679958333
"10886" "WALKING_UPSTAIRS" 15 "fBodyBodyAccJerkMag-std()" -0.675377632291667
"10887" "WALKING_UPSTAIRS" 15 "fBodyBodyGyroMag-mean()" -0.45369356625
"10888" "WALKING_UPSTAIRS" 15 "fBodyBodyGyroMag-std()" -0.582738782791667
"10889" "WALKING_UPSTAIRS" 15 "fBodyBodyGyroJerkMag-mean()" -0.731422357916667
"10890" "WALKING_UPSTAIRS" 15 "fBodyBodyGyroJerkMag-std()" -0.0346700269020833
"10891" "WALKING_UPSTAIRS" 16 "tBodyAcc-mean()-X" 0.255986102627451
"10892" "WALKING_UPSTAIRS" 16 "tBodyAcc-mean()-Y" -0.0143654945011765
"10893" "WALKING_UPSTAIRS" 16 "tBodyAcc-mean()-Z" -0.124074517745098
"10894" "WALKING_UPSTAIRS" 16 "tBodyAcc-std()-X" -0.397083831568627
"10895" "WALKING_UPSTAIRS" 16 "tBodyAcc-std()-Y" -0.163732745078431
"10896" "WALKING_UPSTAIRS" 16 "tBodyAcc-std()-Z" 0.0239786266666667
"10897" "WALKING_UPSTAIRS" 16 "tGravityAcc-mean()-X" 0.826874282745098
"10898" "WALKING_UPSTAIRS" 16 "tGravityAcc-mean()-Y" -0.0805926025490196
"10899" "WALKING_UPSTAIRS" 16 "tGravityAcc-mean()-Z" -0.379059698039216
"10900" "WALKING_UPSTAIRS" 16 "tGravityAcc-std()-X" -0.948413552745098
"10901" "WALKING_UPSTAIRS" 16 "tGravityAcc-std()-Y" -0.933657461176471
"10902" "WALKING_UPSTAIRS" 16 "tGravityAcc-std()-Z" -0.0593745968823529
"10903" "WALKING_UPSTAIRS" 16 "tBodyAccJerk-mean()-X" 0.0762526677
"10904" "WALKING_UPSTAIRS" 16 "tBodyAccJerk-mean()-Y" 0.0173729333352941
"10905" "WALKING_UPSTAIRS" 16 "tBodyAccJerk-mean()-Z" 0.0380533591627451
"10906" "WALKING_UPSTAIRS" 16 "tBodyAccJerk-std()-X" -0.521089140196078
"10907" "WALKING_UPSTAIRS" 16 "tBodyAccJerk-std()-Y" -0.425625937254902
"10908" "WALKING_UPSTAIRS" 16 "tBodyAccJerk-std()-Z" -0.109606673921569
"10909" "WALKING_UPSTAIRS" 16 "tBodyGyro-mean()-X" 0.0718408878078431
"10910" "WALKING_UPSTAIRS" 16 "tBodyGyro-mean()-Y" -0.0486136789705882
"10911" "WALKING_UPSTAIRS" 16 "tBodyGyro-mean()-Z" -0.00779288021764706
"10912" "WALKING_UPSTAIRS" 16 "tBodyGyro-std()-X" -0.508087166666667
"10913" "WALKING_UPSTAIRS" 16 "tBodyGyro-std()-Y" -0.58638289372549
"10914" "WALKING_UPSTAIRS" 16 "tBodyGyro-std()-Z" -0.00247381823529412
"10915" "WALKING_UPSTAIRS" 16 "tBodyGyroJerk-mean()-X" -0.140908293613922
"10916" "WALKING_UPSTAIRS" 16 "tBodyGyroJerk-mean()-Y" -0.0296211298558824
"10917" "WALKING_UPSTAIRS" 16 "tBodyGyroJerk-mean()-Z" -0.035416300054902
"10918" "WALKING_UPSTAIRS" 16 "tBodyGyroJerk-std()-X" -0.707264168627451
"10919" "WALKING_UPSTAIRS" 16 "tBodyGyroJerk-std()-Y" -0.77471906627451
"10920" "WALKING_UPSTAIRS" 16 "tBodyGyroJerk-std()-Z" 0.0883422566411765
"10921" "WALKING_UPSTAIRS" 16 "tBodyAccMag-mean()" -0.233990331568627
"10922" "WALKING_UPSTAIRS" 16 "tBodyAccMag-std()" 0.108418890215686
"10923" "WALKING_UPSTAIRS" 16 "tGravityAccMag-mean()" -0.233990331568627
"10924" "WALKING_UPSTAIRS" 16 "tGravityAccMag-std()" 0.108418890215686
"10925" "WALKING_UPSTAIRS" 16 "tBodyAccJerkMag-mean()" -0.48321905
"10926" "WALKING_UPSTAIRS" 16 "tBodyAccJerkMag-std()" -0.0812591021431373
"10927" "WALKING_UPSTAIRS" 16 "tBodyGyroMag-mean()" -0.308260568039216
"10928" "WALKING_UPSTAIRS" 16 "tBodyGyroMag-std()" 0.0242689251419608
"10929" "WALKING_UPSTAIRS" 16 "tBodyGyroJerkMag-mean()" -0.737705162156863
"10930" "WALKING_UPSTAIRS" 16 "tBodyGyroJerkMag-std()" -0.217606274101961
"10931" "WALKING_UPSTAIRS" 16 "fBodyAcc-mean()-X" -0.474984014705882
"10932" "WALKING_UPSTAIRS" 16 "fBodyAcc-mean()-Y" -0.268063812745098
"10933" "WALKING_UPSTAIRS" 16 "fBodyAcc-mean()-Z" -0.335853041176471
"10934" "WALKING_UPSTAIRS" 16 "fBodyAcc-std()-X" -0.369636140980392
"10935" "WALKING_UPSTAIRS" 16 "fBodyAcc-std()-Y" -0.166324239117647
"10936" "WALKING_UPSTAIRS" 16 "fBodyAcc-std()-Z" -0.959758519019608
"10937" "WALKING_UPSTAIRS" 16 "fBodyAccJerk-mean()-X" -0.546088862941176
"10938" "WALKING_UPSTAIRS" 16 "fBodyAccJerk-mean()-Y" -0.468605205294118
"10939" "WALKING_UPSTAIRS" 16 "fBodyAccJerk-mean()-Z" -0.565220840588235
"10940" "WALKING_UPSTAIRS" 16 "fBodyAccJerk-std()-X" -0.538073090196078
"10941" "WALKING_UPSTAIRS" 16 "fBodyAccJerk-std()-Y" -0.417127012352941
"10942" "WALKING_UPSTAIRS" 16 "fBodyAccJerk-std()-Z" -0.960962462745098
"10943" "WALKING_UPSTAIRS" 16 "fBodyGyro-mean()-X" -0.53239971627451
"10944" "WALKING_UPSTAIRS" 16 "fBodyGyro-mean()-Y" -0.642018064117647
"10945" "WALKING_UPSTAIRS" 16 "fBodyGyro-mean()-Z" -0.492427493529412
"10946" "WALKING_UPSTAIRS" 16 "fBodyGyro-std()-X" -0.509896031372549
"10947" "WALKING_UPSTAIRS" 16 "fBodyGyro-std()-Y" -0.559600598431373
"10948" "WALKING_UPSTAIRS" 16 "fBodyGyro-std()-Z" -0.986585381764706
"10949" "WALKING_UPSTAIRS" 16 "fBodyAccMag-mean()" -0.370649738235294
"10950" "WALKING_UPSTAIRS" 16 "fBodyAccMag-std()" -0.650001930588235
"10951" "WALKING_UPSTAIRS" 16 "fBodyBodyAccJerkMag-mean()" -0.475597717843137
"10952" "WALKING_UPSTAIRS" 16 "fBodyBodyAccJerkMag-std()" -0.489624889823529
"10953" "WALKING_UPSTAIRS" 16 "fBodyBodyGyroMag-mean()" -0.630546675490196
"10954" "WALKING_UPSTAIRS" 16 "fBodyBodyGyroMag-std()" -0.595215985980392
"10955" "WALKING_UPSTAIRS" 16 "fBodyBodyGyroJerkMag-mean()" -0.787833632352941
"10956" "WALKING_UPSTAIRS" 16 "fBodyBodyGyroJerkMag-std()" 0.293497544705882
"10957" "WALKING_UPSTAIRS" 17 "tBodyAcc-mean()-X" 0.252604768583333
"10958" "WALKING_UPSTAIRS" 17 "tBodyAcc-mean()-Y" -0.0228645614308333
"10959" "WALKING_UPSTAIRS" 17 "tBodyAcc-mean()-Z" -0.121290442104167
"10960" "WALKING_UPSTAIRS" 17 "tBodyAcc-std()-X" -0.062952754100625
"10961" "WALKING_UPSTAIRS" 17 "tBodyAcc-std()-Y" -0.0131721014395833
"10962" "WALKING_UPSTAIRS" 17 "tBodyAcc-std()-Z" 0.355737783833333
"10963" "WALKING_UPSTAIRS" 17 "tGravityAcc-mean()-X" 0.853530565833333
"10964" "WALKING_UPSTAIRS" 17 "tGravityAcc-mean()-Y" -0.284153753333333
"10965" "WALKING_UPSTAIRS" 17 "tGravityAcc-mean()-Z" -0.298171464166667
"10966" "WALKING_UPSTAIRS" 17 "tGravityAcc-std()-X" -0.949460372291667
"10967" "WALKING_UPSTAIRS" 17 "tGravityAcc-std()-Y" -0.91597346625
"10968" "WALKING_UPSTAIRS" 17 "tGravityAcc-std()-Z" 0.21564620025
"10969" "WALKING_UPSTAIRS" 17 "tBodyAccJerk-mean()-X" 0.07680441704375
"10970" "WALKING_UPSTAIRS" 17 "tBodyAccJerk-mean()-Y" 0.03083565139375
"10971" "WALKING_UPSTAIRS" 17 "tBodyAccJerk-mean()-Z" 0.00759533846458334
"10972" "WALKING_UPSTAIRS" 17 "tBodyAccJerk-std()-X" -0.292665827083333
"10973" "WALKING_UPSTAIRS" 17 "tBodyAccJerk-std()-Y" -0.349791873229167
"10974" "WALKING_UPSTAIRS" 17 "tBodyAccJerk-std()-Z" 0.125513712570833
"10975" "WALKING_UPSTAIRS" 17 "tBodyGyro-mean()-X" -0.0304250571395833
"10976" "WALKING_UPSTAIRS" 17 "tBodyGyro-mean()-Y" -0.0548455941370417
"10977" "WALKING_UPSTAIRS" 17 "tBodyGyro-mean()-Z" 0.0560931358145833
"10978" "WALKING_UPSTAIRS" 17 "tBodyGyro-std()-X" -0.496562732729167
"10979" "WALKING_UPSTAIRS" 17 "tBodyGyro-std()-Y" -0.493044125208333
"10980" "WALKING_UPSTAIRS" 17 "tBodyGyro-std()-Z" 0.0416624595833333
"10981" "WALKING_UPSTAIRS" 17 "tBodyGyroJerk-mean()-X" -0.142655397660417
"10982" "WALKING_UPSTAIRS" 17 "tBodyGyroJerk-mean()-Y" -0.0414496328508333
"10983" "WALKING_UPSTAIRS" 17 "tBodyGyroJerk-mean()-Z" -0.0223482086545833
"10984" "WALKING_UPSTAIRS" 17 "tBodyGyroJerk-std()-X" -0.606044344375
"10985" "WALKING_UPSTAIRS" 17 "tBodyGyroJerk-std()-Y" -0.676722847708333
"10986" "WALKING_UPSTAIRS" 17 "tBodyGyroJerk-std()-Z" -0.385637547708333
"10987" "WALKING_UPSTAIRS" 17 "tBodyAccMag-mean()" -0.0128062276916667
"10988" "WALKING_UPSTAIRS" 17 "tBodyAccMag-std()" 0.163488092620833
"10989" "WALKING_UPSTAIRS" 17 "tGravityAccMag-mean()" -0.0128062276916667
"10990" "WALKING_UPSTAIRS" 17 "tGravityAccMag-std()" 0.163488092620833
"10991" "WALKING_UPSTAIRS" 17 "tBodyAccJerkMag-mean()" -0.357233897916667
"10992" "WALKING_UPSTAIRS" 17 "tBodyAccJerkMag-std()" -0.0423304251802083
"10993" "WALKING_UPSTAIRS" 17 "tBodyGyroMag-mean()" -0.235191249091667
"10994" "WALKING_UPSTAIRS" 17 "tBodyGyroMag-std()" -0.11064561305
"10995" "WALKING_UPSTAIRS" 17 "tBodyGyroJerkMag-mean()" -0.637367490625
"10996" "WALKING_UPSTAIRS" 17 "tBodyGyroJerkMag-std()" -0.09849159846875
"10997" "WALKING_UPSTAIRS" 17 "fBodyAcc-mean()-X" -0.1397522212625
"10998" "WALKING_UPSTAIRS" 17 "fBodyAcc-mean()-Y" -0.1175197356
"10999" "WALKING_UPSTAIRS" 17 "fBodyAcc-mean()-Z" -0.3999234945625
"11000" "WALKING_UPSTAIRS" 17 "fBodyAcc-std()-X" -0.0355381172854167
"11001" "WALKING_UPSTAIRS" 17 "fBodyAcc-std()-Y" -0.0252781736083333
"11002" "WALKING_UPSTAIRS" 17 "fBodyAcc-std()-Z" -0.971785175833333
"11003" "WALKING_UPSTAIRS" 17 "fBodyAccJerk-mean()-X" -0.360272225833333
"11004" "WALKING_UPSTAIRS" 17 "fBodyAccJerk-mean()-Y" -0.37705192875
"11005" "WALKING_UPSTAIRS" 17 "fBodyAccJerk-mean()-Z" -0.633017707916667
"11006" "WALKING_UPSTAIRS" 17 "fBodyAccJerk-std()-X" -0.287219038291667
"11007" "WALKING_UPSTAIRS" 17 "fBodyAccJerk-std()-Y" -0.365114263583333
"11008" "WALKING_UPSTAIRS" 17 "fBodyAccJerk-std()-Z" -0.977234446666667
"11009" "WALKING_UPSTAIRS" 17 "fBodyGyro-mean()-X" -0.416223018291667
"11010" "WALKING_UPSTAIRS" 17 "fBodyGyro-mean()-Y" -0.521435415208333
"11011" "WALKING_UPSTAIRS" 17 "fBodyGyro-mean()-Z" -0.324273713333333
"11012" "WALKING_UPSTAIRS" 17 "fBodyGyro-std()-X" -0.5244683916875
"11013" "WALKING_UPSTAIRS" 17 "fBodyGyro-std()-Y" -0.481154119791667
"11014" "WALKING_UPSTAIRS" 17 "fBodyGyro-std()-Z" -0.970813271875
"11015" "WALKING_UPSTAIRS" 17 "fBodyAccMag-mean()" -0.150305643291667
"11016" "WALKING_UPSTAIRS" 17 "fBodyAccMag-std()" -0.732281915208333
"11017" "WALKING_UPSTAIRS" 17 "fBodyBodyAccJerkMag-mean()" -0.360299853125
"11018" "WALKING_UPSTAIRS" 17 "fBodyBodyAccJerkMag-std()" -0.7793650575
"11019" "WALKING_UPSTAIRS" 17 "fBodyBodyGyroMag-mean()" -0.504066956875
"11020" "WALKING_UPSTAIRS" 17 "fBodyBodyGyroMag-std()" -0.739385746458333
"11021" "WALKING_UPSTAIRS" 17 "fBodyBodyGyroJerkMag-mean()" -0.669008763541667
"11022" "WALKING_UPSTAIRS" 17 "fBodyBodyGyroJerkMag-std()" 0.23325887375
"11023" "WALKING_UPSTAIRS" 18 "tBodyAcc-mean()-X" 0.265401201896552
"11024" "WALKING_UPSTAIRS" 18 "tBodyAcc-mean()-Y" -0.0222060684378914
"11025" "WALKING_UPSTAIRS" 18 "tBodyAcc-mean()-Z" -0.112655891327586
"11026" "WALKING_UPSTAIRS" 18 "tBodyAcc-std()-X" -0.380168286724138
"11027" "WALKING_UPSTAIRS" 18 "tBodyAcc-std()-Y" -0.211155120224138
"11028" "WALKING_UPSTAIRS" 18 "tBodyAcc-std()-Z" 0.117730564924138
"11029" "WALKING_UPSTAIRS" 18 "tGravityAcc-mean()-X" 0.883330258448276
"11030" "WALKING_UPSTAIRS" 18 "tGravityAcc-mean()-Y" -0.316619946206897
"11031" "WALKING_UPSTAIRS" 18 "tGravityAcc-mean()-Z" -0.106112549189655
"11032" "WALKING_UPSTAIRS" 18 "tGravityAcc-std()-X" -0.961738807068966
"11033" "WALKING_UPSTAIRS" 18 "tGravityAcc-std()-Y" -0.942056881206897
"11034" "WALKING_UPSTAIRS" 18 "tGravityAcc-std()-Z" 0.108705820637931
"11035" "WALKING_UPSTAIRS" 18 "tBodyAccJerk-mean()-X" 0.0812402028517241
"11036" "WALKING_UPSTAIRS" 18 "tBodyAccJerk-mean()-Y" 0.0211654691775862
"11037" "WALKING_UPSTAIRS" 18 "tBodyAccJerk-mean()-Z" 0.0093589662862069
"11038" "WALKING_UPSTAIRS" 18 "tBodyAccJerk-std()-X" -0.563202134655172
"11039" "WALKING_UPSTAIRS" 18 "tBodyAccJerk-std()-Y" -0.56794063862069
"11040" "WALKING_UPSTAIRS" 18 "tBodyAccJerk-std()-Z" 0.197598340193103
"11041" "WALKING_UPSTAIRS" 18 "tBodyGyro-mean()-X" -0.0470683915017241
"11042" "WALKING_UPSTAIRS" 18 "tBodyGyro-mean()-Y" -0.0526133819862069
"11043" "WALKING_UPSTAIRS" 18 "tBodyGyro-mean()-Z" 0.0906736478431034
"11044" "WALKING_UPSTAIRS" 18 "tBodyGyro-std()-X" -0.593841504137931
"11045" "WALKING_UPSTAIRS" 18 "tBodyGyro-std()-Y" -0.507297003103448
"11046" "WALKING_UPSTAIRS" 18 "tBodyGyro-std()-Z" 0.205071594863793
"11047" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk-mean()-X" -0.0899953036658621
"11048" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk-mean()-Y" -0.0527472610827586
"11049" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk-mean()-Z" -0.0692536211396552
"11050" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk-std()-X" -0.76068902862069
"11051" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk-std()-Y" -0.828872171206897
"11052" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk-std()-Z" -0.0819488300206897
"11053" "WALKING_UPSTAIRS" 18 "tBodyAccMag-mean()" -0.279146312758621
"11054" "WALKING_UPSTAIRS" 18 "tBodyAccMag-std()" 0.0688047587258621
"11055" "WALKING_UPSTAIRS" 18 "tGravityAccMag-mean()" -0.279146312758621
"11056" "WALKING_UPSTAIRS" 18 "tGravityAccMag-std()" 0.0688047587258621
"11057" "WALKING_UPSTAIRS" 18 "tBodyAccJerkMag-mean()" -0.601463948275862
"11058" "WALKING_UPSTAIRS" 18 "tBodyAccJerkMag-std()" -0.0892197420741379
"11059" "WALKING_UPSTAIRS" 18 "tBodyGyroMag-mean()" -0.3691086
"11060" "WALKING_UPSTAIRS" 18 "tBodyGyroMag-std()" 0.199103252117241
"11061" "WALKING_UPSTAIRS" 18 "tBodyGyroJerkMag-mean()" -0.781652689310345
"11062" "WALKING_UPSTAIRS" 18 "tBodyGyroJerkMag-std()" -0.177211482115517
"11063" "WALKING_UPSTAIRS" 18 "fBodyAcc-mean()-X" -0.465097261896552
"11064" "WALKING_UPSTAIRS" 18 "fBodyAcc-mean()-Y" -0.363450742586207
"11065" "WALKING_UPSTAIRS" 18 "fBodyAcc-mean()-Z" -0.522728377068965
"11066" "WALKING_UPSTAIRS" 18 "fBodyAcc-std()-X" -0.350639840862069
"11067" "WALKING_UPSTAIRS" 18 "fBodyAcc-std()-Y" -0.190550638155172
"11068" "WALKING_UPSTAIRS" 18 "fBodyAcc-std()-Z" -0.982894367931034
"11069" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-mean()-X" -0.589410590172414
"11070" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-mean()-Y" -0.579650286034483
"11071" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-mean()-Z" -0.736149274137931
"11072" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-std()-X" -0.575331252413793
"11073" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-std()-Y" -0.585531432931034
"11074" "WALKING_UPSTAIRS" 18 "fBodyAccJerk-std()-Z" -0.985294718448276
"11075" "WALKING_UPSTAIRS" 18 "fBodyGyro-mean()-X" -0.59232371
"11076" "WALKING_UPSTAIRS" 18 "fBodyGyro-mean()-Y" -0.649817266551724
"11077" "WALKING_UPSTAIRS" 18 "fBodyGyro-mean()-Z" -0.504364096896552
"11078" "WALKING_UPSTAIRS" 18 "fBodyGyro-std()-X" -0.60071129637931
"11079" "WALKING_UPSTAIRS" 18 "fBodyGyro-std()-Y" -0.443429836896552
"11080" "WALKING_UPSTAIRS" 18 "fBodyGyro-std()-Z" -0.98510886637931
"11081" "WALKING_UPSTAIRS" 18 "fBodyAccMag-mean()" -0.436561064482759
"11082" "WALKING_UPSTAIRS" 18 "fBodyAccMag-std()" -0.684409249827586
"11083" "WALKING_UPSTAIRS" 18 "fBodyBodyAccJerkMag-mean()" -0.574481396551724
"11084" "WALKING_UPSTAIRS" 18 "fBodyBodyAccJerkMag-std()" -0.389856055465517
"11085" "WALKING_UPSTAIRS" 18 "fBodyBodyGyroMag-mean()" -0.654029089310345
"11086" "WALKING_UPSTAIRS" 18 "fBodyBodyGyroMag-std()" -0.484882584403448
"11087" "WALKING_UPSTAIRS" 18 "fBodyBodyGyroJerkMag-mean()" -0.826193160862069
"11088" "WALKING_UPSTAIRS" 18 "fBodyBodyGyroJerkMag-std()" 0.0969887787413793
"11089" "WALKING_UPSTAIRS" 19 "tBodyAcc-mean()-X" 0.242118808925
"11090" "WALKING_UPSTAIRS" 19 "tBodyAcc-mean()-Y" -0.0303986615775
"11091" "WALKING_UPSTAIRS" 19 "tBodyAcc-mean()-Z" -0.151054607725
"11092" "WALKING_UPSTAIRS" 19 "tBodyAcc-std()-X" -0.1287420952375
"11093" "WALKING_UPSTAIRS" 19 "tBodyAcc-std()-Y" 0.176349922525
"11094" "WALKING_UPSTAIRS" 19 "tBodyAcc-std()-Z" 0.1767417860175
"11095" "WALKING_UPSTAIRS" 19 "tGravityAcc-mean()-X" 0.8294283725
"11096" "WALKING_UPSTAIRS" 19 "tGravityAcc-mean()-Y" -0.3871007085
"11097" "WALKING_UPSTAIRS" 19 "tGravityAcc-mean()-Z" -0.2210087627
"11098" "WALKING_UPSTAIRS" 19 "tGravityAcc-std()-X" -0.916495992
"11099" "WALKING_UPSTAIRS" 19 "tGravityAcc-std()-Y" -0.9010448505
"11100" "WALKING_UPSTAIRS" 19 "tGravityAcc-std()-Z" 0.252049179825
"11101" "WALKING_UPSTAIRS" 19 "tBodyAccJerk-mean()-X" 0.08315450836225
"11102" "WALKING_UPSTAIRS" 19 "tBodyAccJerk-mean()-Y" 0.056818586275
"11103" "WALKING_UPSTAIRS" 19 "tBodyAccJerk-mean()-Z" 0.0316681980575
"11104" "WALKING_UPSTAIRS" 19 "tBodyAccJerk-std()-X" -0.1742790558
"11105" "WALKING_UPSTAIRS" 19 "tBodyAccJerk-std()-Y" -0.0128865483575
"11106" "WALKING_UPSTAIRS" 19 "tBodyAccJerk-std()-Z" 0.07086917803
"11107" "WALKING_UPSTAIRS" 19 "tBodyGyro-mean()-X" 0.0388537087875
"11108" "WALKING_UPSTAIRS" 19 "tBodyGyro-mean()-Y" -0.134514320575
"11109" "WALKING_UPSTAIRS" 19 "tBodyGyro-mean()-Z" -0.000233248224999999
"11110" "WALKING_UPSTAIRS" 19 "tBodyGyro-std()-X" -0.4068000325
"11111" "WALKING_UPSTAIRS" 19 "tBodyGyro-std()-Y" -0.17263322355
"11112" "WALKING_UPSTAIRS" 19 "tBodyGyro-std()-Z" 0.39087207
"11113" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk-mean()-X" -0.1018063044
"11114" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk-mean()-Y" -0.0346288461475
"11115" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk-mean()-Z" -0.0533545875525
"11116" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk-std()-X" -0.23937641116
"11117" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk-std()-Y" -0.49212221875
"11118" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk-std()-Z" -0.1811226382875
"11119" "WALKING_UPSTAIRS" 19 "tBodyAccMag-mean()" 0.01738119347275
"11120" "WALKING_UPSTAIRS" 19 "tBodyAccMag-std()" -0.051493167478
"11121" "WALKING_UPSTAIRS" 19 "tGravityAccMag-mean()" 0.01738119347275
"11122" "WALKING_UPSTAIRS" 19 "tGravityAccMag-std()" -0.051493167478
"11123" "WALKING_UPSTAIRS" 19 "tBodyAccJerkMag-mean()" -0.114189605875
"11124" "WALKING_UPSTAIRS" 19 "tBodyAccJerkMag-std()" -0.2204795131975
"11125" "WALKING_UPSTAIRS" 19 "tBodyGyroMag-mean()" -0.06161577145
"11126" "WALKING_UPSTAIRS" 19 "tBodyGyroMag-std()" -0.246676524625
"11127" "WALKING_UPSTAIRS" 19 "tBodyGyroJerkMag-mean()" -0.372790526575
"11128" "WALKING_UPSTAIRS" 19 "tBodyGyroJerkMag-std()" -0.22755272685
